exp_name,task_type,hashed_id,joint_id_task,task_name,task_number,attempt_number,num_actions,solved,test_output_grid,first_written_solution,last_written_solution,complete,first_written_solution_word_count,last_written_solution_word_count,word_count_diff
expv6_4,evaluation,dd9faeecf8484584e9cebc4c7a39d0a2,dd9faeecf8484584e9cebc4c7a39d0a2_256b0a75.json,256b0a75.json,1,1,90,true,|70000026967646630000000000|00000026667646602000000060|00000026667646600000000000|00009026667646600000000000|00000026667646600000010000|00000026667646600000000000|00000026667666600000000000|00000026667666600000000000|00000066667666609000000000|66666688888888866666666666|66666686666666866699999999|33336686666666866667777777|66666686666666866666666666|66666686666666866666666666|66666686666666866666666666|66666688888888866666666666|00000066646666600000000000|00000066646666600000000000|00000066646666600000000000|00000066646666620000000000|00100065646666600000000000|00000065646666600700000000|00000065646666600000009000|00000065646666600000000000|00000065646666600000000000|,The majority color that form the corners of the frame are used for the frame color.  The other color corner of the frame fills the the board inside the frame with that color and radiates in 4 directions within the length and height of that frame to fill out the colors outward.  Any colors caught within that shaded area are then filled only outward from that position.,The majority color that form the corners of the frame are used for the frame color.  The other color corner of the frame fills the the board inside the frame with that color and radiates in 4 directions within the length and height of that frame to fill out the colors outward.  Any colors caught within that shaded area are then filled only outward from that position.,true,67,67,0
expv6_4,evaluation,dd9faeecf8484584e9cebc4c7a39d0a2,dd9faeecf8484584e9cebc4c7a39d0a2_1da012fc.json,1da012fc.json,2,1,50,true,|0000000000000000000000000|0003300004440000000000000|0033330040404000000000000|0003300000400000000000000|0000000000000000000000000|0000000000000000000000000|0000000000000000000000000|0000008880000000000000000|0000088088000000000000000|0000008880000000555555550|0000000000000000535554550|0000000000000000555555550|0000000000000000555555550|0001000000600600555855550|0011100006666660555555550|0001000000066000555555550|0000000000000000515556550|0000000000000000555555550|0000000000000000555555550|,The gray box corresponds to the color and location of what the transformation to new colors should be.,The gray box corresponds to the color and location of what the transformation to new colors should be.,true,18,18,0
expv6_4,evaluation,dd9faeecf8484584e9cebc4c7a39d0a2,dd9faeecf8484584e9cebc4c7a39d0a2_50aad11f.json,50aad11f.json,3,1,35,true,|0110|1100|0111|0001|7000|7777|7000|7700|3330|3033|3000|3330|,The new grid layout should be the same orientation as the test input but reduced to it's most minimal size as to fit all the test input shapes which is each shape a 4x4 grid.  The color square in the test input should be the color of the shape that matches it in the test output.,The new grid layout should be the same orientation as the test input but reduced to it's most minimal size as to fit all the test input shapes which is each shape a 4x4 grid.  The color square in the test input should be the color of the shape that matches it in the test output.,true,56,56,0
expv6_4,evaluation,dd9faeecf8484584e9cebc4c7a39d0a2,dd9faeecf8484584e9cebc4c7a39d0a2_f45f5ca7.json,f45f5ca7.json,5,1,23,true,|0020000000|0004000000|0000300000|0020000000|0000000000|0800000000|0000300000|0000000000|0004000000|0020000000|,"The test input shows what colors are used: black, blue, red, yellow, and green.  The test output will tell you how many spaces to move that color from the first column and then change the first column to black.  Black moves 0 spaces to the right, Blue 1 space to the right, Red 2 spaces to the right, Yellow 3 spaces to the right and Green 4 Spaces to the right all from their respective starting positions.","The test input shows what colors are used: black, blue, red, yellow, and green.  The test output will tell you how many spaces to move that color from the first column and then change the first column to black.  Black moves 0 spaces to the right, Blue 1 space to the right, Red 2 spaces to the right, Yellow 3 spaces to the right and Green 4 Spaces to the right all from their respective starting positions.",true,77,77,0
expv6_4,evaluation,dd9faeecf8484584e9cebc4c7a39d0a2,dd9faeecf8484584e9cebc4c7a39d0a2_e66aafb8.json,e66aafb8.json,4,1,19,true,|684|594|894|,The test input is a uniform mirror image to the other side of the image if you cut it in half either horizontally or vertically.  The test output is the missing portion of the mirror image that needs to be duplicated in the test output.,The test input is a uniform mirror image to the other side of the image if you cut it in half either horizontally or vertically.  The test output is the missing portion of the mirror image that needs to be duplicated in the test output.,true,45,45,0
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_b91ae062.json,b91ae062.json,4,3,176,true,|000011110000|000011110000|000011110000|000011110000|000088887777|000088887777|000088887777|000088887777|999999990000|999999990000|999999990000|999999990000|,I made the grid 6x6 instead of 3x3 and copied the pattern of the colored squares onto the new enlarged grid.,I changed the grid to 12x12 and copied the pattern from the original grid onto the enlarged grid with the pattern enlarged to scale.,true,21,24,3
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_1e32b0e9.json,1e32b0e9.json,6,2,136,true,|00000900000900000|04440904490909990|04040909090909090|04440909990909990|00000900000900000|99999999999999999|00000900000900000|09490909990909990|04040909090909090|09490904490909990|00000900000900000|99999999999999999|00000900000900000|09990909990909990|09090904040909090|09990909990909990|00000900000900000|,"Using the color of the dividing lines, fill in each square with a pattern until all squares have the same pattern.","Using the pattern already shown, fill in each square with the same pattern using the color of the dividing lines to fill in all the blank spots.",true,21,27,6
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_b91ae062.json,b91ae062.json,4,2,83,false,|000111000|000111000|000111000|000888777|000888777|000888777|999999000|999999000|999999000|,I made the grid 6x6 instead of 3x3 and copied the pattern of the colored squares onto the new enlarged grid.,I changed the grid to 12x12 and copied the pattern from the original grid onto the enlarged grid with the pattern enlarged to scale.,true,21,24,3
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_1e32b0e9.json,1e32b0e9.json,6,1,75,false,|00000900000900000|04440904490909990|04940909990909990|04440909990909990|00000900000900000|99999999999999999|00000900000900000|09490909990909990|04940909990909990|09490904490909990|00000900000900000|99999999999999999|00000900000900000|09990909990909990|09990904940909990|09990909990909990|00000900000900000|,"Using the color of the dividing lines, fill in each square with a pattern until all squares have the same pattern.","Using the pattern already shown, fill in each square with the same pattern using the color of the dividing lines to fill in all the blank spots.",true,21,27,6
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_e73095fd.json,e73095fd.json,2,1,61,true,|000000050000000000|000000050000000000|555000050000000000|445555555555555555|555000050000005000|000000050000005000|000000050000005000|000000050000055550|000005555500054450|555555444555554455|050005444500054450|050005555500055550|050000050000000000|555000050000000000|545000050000000000|555000050000000000|,I copied the grey pattern onto the new grid and filled the empty rectangles and square with yellow.,I copied the grey pattern onto the new grid and filled the empty rectangles and square with yellow.,true,18,18,0
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_1b2d62fb.json,1b2d62fb.json,5,3,37,true,|008|800|008|000|800|,Copy the right half of the grid next to the dark blue line. color in some of the blocks that were black on the original grid blue.,"Cread a 3x5 grid. Any blocks that are black on both the left and right sides of the blue line, color in light blue, leaving the rest black.",true,27,28,1
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_4093f84a.json,4093f84a.json,1,1,36,true,|00000550000000|00005555000000|00000550000000|00005550000000|00005550000000|00000550000000|00000555500000|00000550000000|00000550000000|00000550000000|00000550000000|00055555000000|00000550000000|00000555000000|,"I copied the middle grey section, then moved the yellow squares to line up along the grey middle section and colored them grey.","I copied the middle grey section, then moved the yellow squares to line up along the grey middle section and colored them grey.",true,23,23,0
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_98cf29f8.json,98cf29f8.json,3,1,29,true,|00000000000000000|00000000000000000|00000000000000000|03333300000000000|03333377770000000|03333377770000000|03333377770000000|03333300000000000|03333300000000000|03333300000000000|03333300000000000|00000000000000000|,"I copied the grid and the green rectangle, and i took off the orange line and moved the orange rectangle next to the green one.","I copied the grid and the green rectangle, and i took off the orange line and moved the orange rectangle next to the green one.",true,25,25,0
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_b91ae062.json,b91ae062.json,4,1,28,false,|001100|001100|008877|008877|999900|999900|,I made the grid 6x6 instead of 3x3 and copied the pattern of the colored squares onto the new enlarged grid.,I changed the grid to 12x12 and copied the pattern from the original grid onto the enlarged grid with the pattern enlarged to scale.,true,21,24,3
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_6d75e8bb.json,6d75e8bb.json,10,1,24,true,|00000000000|00000000000|00822222200|00822288200|00828228200|00888228200|00888828800|00888888800|00000000000|,Create a rectangle by filling in all the blocks in and around the light blue squares.,Create a rectangle by filling in all the blocks in and around the light blue squares.,true,16,16,0
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_1b2d62fb.json,1b2d62fb.json,5,2,22,false,|000|088|008|080|800|,Copy the right half of the grid next to the dark blue line. color in some of the blocks that were black on the original grid blue.,"Cread a 3x5 grid. Any blocks that are black on both the left and right sides of the blue line, color in light blue, leaving the rest black.",true,27,28,1
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_1f85a75f.json,1f85a75f.json,8,1,19,true,|0222|2202|2202|0222|,"Recreate the pattern of blocks that are one color all together, different from the rest of the grid.","Recreate the pattern of blocks that are one color all together, different from the rest of the grid.",true,18,18,0
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_d511f180.json,d511f180.json,9,1,14,true,|5548|3578|3719|6455|,Color all the light blue squares grey and color all the grey squares light blue.,Color all the light blue squares grey and color all the grey squares light blue.,true,15,15,0
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_1b2d62fb.json,1b2d62fb.json,5,1,11,false,|008|088|008|080|800|,Copy the right half of the grid next to the dark blue line. color in some of the blocks that were black on the original grid blue.,"Cread a 3x5 grid. Any blocks that are black on both the left and right sides of the blue line, color in light blue, leaving the rest black.",true,27,28,1
expv1,training,dda10b01506628ed6b3e938cff424852,dda10b01506628ed6b3e938cff424852_de1cd16c.json,de1cd16c.json,7,1,8,true,|2|,Color a grid of one square the color on the grid pattern that has the most yellow squares in it.,Color a grid of one square the color on the grid pattern that has the most yellow squares in it.,true,20,20,0
expv6_5,evaluation,ddbb5541fe47fbe6167f4209a2a5a9ec,ddbb5541fe47fbe6167f4209a2a5a9ec_e74e1818.json,e74e1818.json,3,2,182,true,|000000000000000|000002000200000|000222020222000|002002000200200|000000030000000|000000333000000|000003000300000|000033333330000|000044404440000|000040404040000|000444404444000|008888888888800|000008808800000|000000888000000|000000000000000|,"make everything in reverse from top to bottom, but don't change the order they go in","Make everything in reverse, but maintain the order that they are in",true,16,12,-4
expv6_5,evaluation,ddbb5541fe47fbe6167f4209a2a5a9ec,ddbb5541fe47fbe6167f4209a2a5a9ec_4b6b68e5.json,4b6b68e5.json,5,1,162,true,|000000000000000000000000|000222222200000033333300|000211111222000038888300|000211111112000038888300|000211111112003338888300|022211111112003888888300|021111111112003888888300|021111122222003888888300|021111120000003888888300|022222220000003888888300|000000000000003333888300|000000000000000003888300|000000000000000003888300|000000088888000003333300|000000084448000000000000|008888884448000000000000|008444444448000000000000|008444444448000000000000|008444444448000777777700|008444444448000700000700|008444444448000700000700|008448888448000700000700|008888008888000700000000|000000000000000777770000|000000000000000000000000|000000000000000000000000|,"the majority of the colored blocks that are on the inside should be the total color of the inside, if a shape is open, leave it empty, no colored blocks on the inside. There should be no remaining blocks on the outside of any shapes","the majority of the colored blocks that are on the inside should be the total color of the inside, if a shape is open, leave it empty, no colored blocks on the inside. There should be no remaining blocks on the outside of any shapes",true,45,45,0
